EnrollmentID,StudentID,WeekNum,WeeklyLoginCount,WeeklyClickTotal,WeeklyVideoViews,WeeklyForumPosts,CumulativeAssignmentScore
797,20,12,8,191,8,4,124
797,20,13,6,226,19,4,129
797,20,14,11,253,20,5,135
797,20,15,6,167,12,3,147
798,96,1,10,153,18,2,11
798,96,2,9,211,4,0,23
798,96,3,11,127,4,5,32
798,96,4,6,123,0,4,37
798,96,5,9,109,7,3,46
798,96,6,11,239,6,1,54
798,96,7,6,199,11,5,59
798,96,8,10,236,2,0,73
798,96,9,7,126,6,5,80
798,96,10,6,240,1,5,88
798,96,11,7,161,1,3,97
798,96,12,8,122,11,5,108
798,96,13,6,218,20,1,121
798,96,14,8,179,2,5,135
798,96,15,4,198,2,2,140
799,131,1,4,79,17,0,7
799,131,2,10,92,12,3,14
799,131,3,10,194,8,3,27
799,131,4,9,196,19,3,39
799,131,5,5,176,13,3,44
799,131,6,6,192,17,1,55
799,131,7,5,219,16,4,64
799,131,8,6,116,12,5,71
799,131,9,8,164,14,5,84
799,131,10,8,70,20,5,95
799,131,11,9,187,5,3,100
799,131,12,4,182,19,2,110
799,131,13,6,117,14,4,118
799,131,14,6,162,0,4,132
799,131,15,9,232,4,4,145
800,341,1,6,206,17,1,9
800,341,2,9,125,0,1,21
800,341,3,8,218,6,0,28
800,341,4,13,137,15,5,38
800,341,5,8,132,12,0,51
800,341,6,10,146,6,3,58
800,341,7,13,238,11,0,72
800,341,8,9,134,16,5,79
800,341,9,12,151,0,4,89
800,341,10,6,113,5,2,100
800,341,11,8,237,17,5,107
800,341,12,8,108,10,4,115
800,341,13,7,233,0,3,129
800,341,14,7,243,10,0,140
800,341,15,10,255,20,5,149
801,77,1,9,176,16,2,11
801,77,2,5,221,13,1,25
801,77,3,7,226,1,1,33
801,77,4,10,161,6,1,41
801,77,5,10,252,6,3,49
801,77,6,12,191,15,1,59
801,77,7,10,280,4,5,64
801,77,8,8,152,6,1,77
801,77,9,4,173,13,4,88
801,77,10,7,219,2,5,96
801,77,11,7,174,18,4,110
801,77,12,6,220,1,5,124
801,77,13,12,294,18,2,132
801,77,14,5,214,11,2,145
801,77,15,12,85,0,5,159
802,281,1,10,138,17,5,9
802,281,2,7,130,9,0,15
802,281,3,4,172,5,1,25
802,281,4,8,200,20,5,33
802,281,5,7,183,11,4,39
802,281,6,10,173,15,5,45
802,281,7,6,101,15,0,55
802,281,8,2,173,0,4,67
802,281,9,4,107,4,3,77
802,281,10,10,188,3,0,85
802,281,11,6,217,8,3,90
802,281,12,8,158,18,3,97
802,281,13,6,202,10,3,103
802,281,14,8,174,10,1,116
802,281,15,10,135,7,5,125
803,370,1,11,207,17,3,11
803,370,2,12,218,1,1,19
803,370,3,11,172,15,2,33
803,370,4,13,275,14,4,45
803,370,5,7,150,5,1,52
803,370,6,8,192,7,1,58
803,370,7,7,287,13,3,71
803,370,8,11,192,18,4,82
803,370,9,8,177,8,1,90
803,370,10,5,282,17,2,95
803,370,11,10,268,18,3,109
803,370,12,12,123,8,3,123
803,370,13,8,274,13,2,136
803,370,14,8,301,20,0,144
803,370,15,12,158,19,3,153
804,289,1,10,235,14,0,6
804,289,2,10,261,11,4,11
804,289,3,9,279,4,1,19
804,289,4,8,173,10,0,31
804,289,5,6,242,5,1,37
804,289,6,9,147,8,5,43
804,289,7,8,246,17,4,55
804,289,8,11,208,15,2,66
804,289,9,11,307,10,5,77
804,289,10,12,136,19,3,86
804,289,11,9,256,9,1,91
804,289,12,8,187,18,2,101
804,289,13,8,194,15,5,115
804,289,14,13,190,0,2,125
804,289,15,7,152,8,0,137
805,498,1,9,71,6,4,8
805,498,2,5,157,16,1,13
805,498,3,8,57,2,1,21
805,498,4,4,142,10,3,26
805,498,5,7,187,6,0,35
805,498,6,7,173,10,1,40
805,498,7,5,96,18,2,52
805,498,8,5,223,12,0,63
805,498,9,8,57,16,0,77
805,498,10,12,53,5,3,82
805,498,11,7,161,17,1,95
805,498,12,8,182,0,0,104
805,498,13,10,89,8,3,113
805,498,14,10,135,4,0,126
805,498,15,8,236,20,2,133
806,3,1,8,214,16,2,5
806,3,2,4,140,2,2,19
806,3,3,6,200,10,1,33
806,3,4,7,157,17,4,45
806,3,5,8,92,9,2,52
806,3,6,6,155,18,1,59
806,3,7,9,152,10,3,69
806,3,8,5,146,20,1,80
806,3,9,6,190,7,5,87
806,3,10,10,92,15,5,100
806,3,11,4,109,17,1,113
806,3,12,12,150,18,5,122
806,3,13,10,125,15,0,131
806,3,14,6,164,17,0,140
806,3,15,7,136,2,2,147
807,323,1,10,203,4,4,9
807,323,2,11,286,16,4,18
807,323,3,9,288,15,5,28
807,323,4,11,206,12,3,37
807,323,5,9,308,7,0,47
807,323,6,11,225,19,1,61
807,323,7,9,200,5,3,69
807,323,8,6,192,11,5,77
807,323,9,7,162,4,4,89
807,323,10,13,196,5,4,100
807,323,11,6,212,7,3,106
807,323,12,12,267,15,0,117
807,323,13,6,271,20,0,123
807,323,14,11,253,13,0,130
807,323,15,9,176,11,0,139
808,301,1,6,298,10,2,6
808,301,2,10,187,13,5,20
808,301,3,8,184,10,1,34
808,301,4,11,290,5,1,43
808,301,5,9,259,9,1,51
808,301,6,11,197,2,5,57
808,301,7,12,225,7,0,70
808,301,8,14,191,9,1,80
808,301,9,10,292,3,1,88
808,301,10,7,193,16,5,95
808,301,11,10,260,14,4,102
808,301,12,13,183,19,2,107
808,301,13,7,269,20,0,121
808,301,14,9,154,5,3,131
808,301,15,12,214,7,4,139
809,115,1,10,145,15,4,12
809,115,2,5,236,0,0,26
809,115,3,7,98,7,2,35
809,115,4,7,128,4,4,49
809,115,5,7,179,20,5,59
809,115,6,5,69,2,0,66
809,115,7,11,213,14,3,78
809,115,8,7,161,7,5,86
809,115,9,4,189,12,4,95
809,115,10,6,243,9,0,101
809,115,11,7,148,5,5,108
809,115,12,12,203,10,1,118
809,115,13,9,204,16,0,131
809,115,14,4,237,9,3,144
809,115,15,7,139,16,1,149
810,5,1,11,164,2,1,6
810,5,2,10,74,13,2,14
810,5,3,10,263,10,5,26
810,5,4,7,137,1,1,36
810,5,5,9,142,5,4,48
810,5,6,6,170,15,1,59
810,5,7,8,152,18,3,67
810,5,8,7,136,17,0,80
810,5,9,8,170,18,0,87
810,5,10,5,139,15,5,93
810,5,11,10,219,2,3,105
810,5,12,8,252,18,5,119
810,5,13,9,246,5,4,133
810,5,14,9,298,8,2,146
810,5,15,7,213,11,3,158
811,415,1,7,125,20,4,5
811,415,2,6,190,0,4,10
811,415,3,7,165,19,5,21
811,415,4,9,129,13,3,34
811,415,5,5,189,9,4,47
811,415,6,9,180,8,2,54
811,415,7,6,153,5,0,59
811,415,8,3,137,8,2,69
811,415,9,7,201,12,1,75
811,415,10,4,174,1,5,85
811,415,11,6,118,10,5,92
811,415,12,7,87,4,1,100
811,415,13,6,180,12,5,111
811,415,14,5,250,8,3,117
811,415,15,9,89,5,4,130
812,174,1,3,112,8,0,14
812,174,2,5,224,18,1,21
812,174,3,10,245,9,0,31
812,174,4,9,188,19,3,40
812,174,5,7,126,17,3,46
812,174,6,9,136,17,2,58
812,174,7,8,103,11,2,67
812,174,8,6,185,15,5,76
812,174,9,12,186,11,1,89
812,174,10,12,158,5,3,103
812,174,11,6,157,19,2,117
812,174,12,8,104,16,4,122
812,174,13,11,177,3,0,128
812,174,14,9,134,18,3,139
812,174,15,11,190,13,4,152
813,280,1,5,121,2,3,12
813,280,2,6,93,11,0,25
813,280,3,6,154,14,3,30
813,280,4,10,99,8,1,43
813,280,5,6,193,16,5,52
813,280,6,5,126,0,2,59
813,280,7,5,173,8,5,70
813,280,8,9,164,13,0,83
813,280,9,6,198,19,4,96
813,280,10,9,216,10,0,101
813,280,11,11,99,4,3,114
813,280,12,7,201,6,3,123
813,280,13,6,34,15,1,128
813,280,14,8,63,18,3,133
813,280,15,9,161,14,2,147
814,190,1,10,185,11,0,7
814,190,2,7,233,9,3,21
814,190,3,6,137,12,3,34
814,190,4,7,261,4,2,39
814,190,5,13,176,12,4,51
814,190,6,12,179,2,1,61
814,190,7,7,152,19,5,69
814,190,8,13,223,18,2,82
814,190,9,12,190,0,5,89
814,190,10,7,165,19,2,94
814,190,11,13,249,19,3,106
814,190,12,13,188,9,1,117
814,190,13,10,250,1,2,128
814,190,14,13,223,11,3,135
814,190,15,5,266,9,1,149
815,125,1,10,149,12,4,5
815,125,2,13,225,10,3,18
815,125,3,7,149,2,4,29
815,125,4,13,158,12,4,43
815,125,5,9,273,5,0,50
815,125,6,13,236,1,4,57
815,125,7,12,232,5,1,69
815,125,8,10,214,11,2,82
815,125,9,9,158,14,1,88
815,125,10,7,137,19,3,95
815,125,11,11,266,12,0,108
815,125,12,6,121,18,3,116
815,125,13,12,123,10,2,124
815,125,14,10,185,13,4,132
815,125,15,9,178,18,3,137
816,333,1,8,264,6,4,10
816,333,2,10,269,10,3,22
816,333,3,10,303,19,2,31
816,333,4,8,139,7,2,43
816,333,5,13,234,5,5,53
816,333,6,12,267,17,5,60
816,333,7,12,164,0,5,66
816,333,8,8,284,3,0,80
816,333,9,11,217,18,1,90
816,333,10,8,225,16,1,98
816,333,11,11,172,3,4,104
816,333,12,12,185,9,3,112
816,333,13,11,154,10,0,121
816,333,14,5,150,7,4,128
816,333,15,11,254,6,0,134
817,117,1,3,97,20,2,7
817,117,2,7,92,10,2,16
817,117,3,8,222,20,0,26
817,117,4,10,197,1,4,32
817,117,5,4,166,5,4,45
817,117,6,3,181,16,4,51
817,117,7,5,182,15,1,65
817,117,8,6,62,14,0,76
817,117,9,4,132,8,2,83
817,117,10,6,84,13,2,91
817,117,11,7,200,9,4,97
817,117,12,9,166,7,2,111
817,117,13,7,112,1,3,117
817,117,14,3,170,12,4,124
817,117,15,5,77,13,5,129
818,199,1,10,131,20,3,13
818,199,2,10,170,16,1,18
818,199,3,11,151,4,3,28
818,199,4,5,184,2,3,41
818,199,5,8,128,1,5,47
818,199,6,9,151,8,0,57
818,199,7,8,137,10,2,64
818,199,8,9,161,18,0,77
818,199,9,6,211,10,3,90
818,199,10,6,89,7,5,101
818,199,11,4,181,8,5,106
818,199,12,8,120,11,0,119
818,199,13,7,206,3,5,124
818,199,14,9,81,16,3,131
818,199,15,4,166,14,5,143
819,119,1,10,155,10,2,12
819,119,2,12,91,18,5,20
819,119,3,6,225,13,3,28
819,119,4,7,115,16,3,35
819,119,5,7,146,8,1,40
819,119,6,9,180,5,1,53
819,119,7,10,212,16,1,65
819,119,8,7,145,17,4,76
819,119,9,7,182,6,4,81
819,119,10,10,135,7,0,94
819,119,11,6,256,5,1,101
819,119,12,7,204,15,4,115
819,119,13,9,195,5,5,122
819,119,14,13,219,19,2,128
819,119,15,9,200,20,0,141
820,270,1,10,185,12,4,14
820,270,2,11,179,8,0,26
820,270,3,6,182,16,3,32
820,270,4,8,179,8,3,42
820,270,5,9,233,16,2,56
820,270,6,11,188,17,2,70
820,270,7,6,146,12,2,82
820,270,8,9,150,12,5,93
820,270,9,8,256,2,0,101
820,270,10,8,244,3,2,107
820,270,11,9,139,10,3,119
820,270,12,8,222,18,0,125
820,270,13,6,140,8,0,133
820,270,14,7,263,20,1,144
820,270,15,10,234,11,1,151
821,129,1,7,137,15,5,8
821,129,2,5,91,5,1,19
821,129,3,7,227,7,2,33
821,129,4,9,179,0,1,39
821,129,5,4,114,6,1,49
821,129,6,13,119,0,2,57
821,129,7,9,129,1,5,69
821,129,8,6,222,0,4,75
821,129,9,12,139,6,2,85
821,129,10,9,178,19,4,99
821,129,11,9,118,15,1,109
821,129,12,11,252,6,0,120
821,129,13,8,209,16,4,132
821,129,14,7,113,3,5,137
821,129,15,9,124,7,2,142
822,400,1,5,230,10,3,12
822,400,2,11,242,18,2,18
822,400,3,10,180,10,1,23
822,400,4,8,221,13,4,32
822,400,5,4,156,6,5,39
822,400,6,8,184,4,1,50
822,400,7,12,235,20,5,64
822,400,8,8,79,9,2,69
822,400,9,9,209,19,4,81
822,400,10,6,124,18,3,87
822,400,11,9,185,4,4,100
822,400,12,9,206,2,3,108
822,400,13,7,215,20,3,114
822,400,14,9,162,8,1,124
822,400,15,12,167,19,3,134
823,196,1,9,144,6,1,14
823,196,2,8,286,13,4,24
823,196,3,10,167,6,4,35
823,196,4,10,207,14,0,43
823,196,5,8,246,0,0,48
823,196,6,9,145,7,4,58
823,196,7,12,260,12,2,71
823,196,8,11,209,16,3,82
823,196,9,6,206,17,3,92
823,196,10,9,250,3,5,97
823,196,11,11,264,13,3,107
823,196,12,4,226,6,1,120
823,196,13,12,286,8,1,130
823,196,14,6,180,1,4,140
823,196,15,12,275,19,0,150
824,289,1,6,177,3,5,7
824,289,2,8,125,14,4,19
824,289,3,8,106,0,0,27
824,289,4,7,178,18,4,41
824,289,5,2,188,17,5,48
824,289,6,10,145,10,3,61
824,289,7,4,150,16,3,70
824,289,8,8,99,1,2,82
824,289,9,6,41,17,1,87
824,289,10,10,140,0,4,93
824,289,11,9,118,8,5,107
824,289,12,8,190,17,3,113
824,289,13,11,143,6,3,126
824,289,14,4,83,6,1,136
824,289,15,7,164,11,1,144
825,54,1,8,202,4,4,12
825,54,2,8,188,1,1,22
825,54,3,7,267,11,0,33
825,54,4,9,188,16,5,43
825,54,5,12,153,12,0,55
825,54,6,11,236,19,2,69
825,54,7,8,103,4,2,83
825,54,8,8,187,16,2,95
825,54,9,4,240,17,5,109
825,54,10,11,247,3,3,119
825,54,11,6,266,1,5,124
825,54,12,10,214,7,1,137
825,54,13,11,174,12,2,149
825,54,14,8,167,12,1,163
825,54,15,10,268,0,1,169
826,17,1,9,100,15,2,13
826,17,2,5,173,1,0,21
826,17,3,10,156,9,2,33
826,17,4,6,118,16,4,41
826,17,5,7,172,4,5,47
826,17,6,11,194,10,0,60
826,17,7,9,144,5,2,71
826,17,8,9,238,7,0,79
826,17,9,5,177,17,3,85
826,17,10,10,201,7,0,97
826,17,11,11,151,9,5,107
826,17,12,6,130,14,3,113
826,17,13,10,176,8,4,126
826,17,14,10,69,0,4,140
826,17,15,7,206,17,3,145
827,491,1,10,156,9,4,7
827,491,2,8,120,15,3,13
827,491,3,9,195,9,4,18
827,491,4,8,135,19,4,25
827,491,5,7,214,8,3,39
827,491,6,3,129,18,5,52
827,491,7,3,102,0,0,66
827,491,8,9,176,11,3,71
827,491,9,6,191,16,2,77
827,491,10,7,215,6,3,82
827,491,11,5,95,6,1,93
827,491,12,6,178,6,1,103
827,491,13,10,235,2,2,117
827,491,14,5,175,8,3,123
827,491,15,3,88,14,2,135
828,172,1,6,176,6,2,6
828,172,2,8,121,20,3,20
828,172,3,9,229,16,0,34
828,172,4,9,191,3,3,47
828,172,5,10,184,8,0,53
828,172,6,9,255,9,3,60
828,172,7,11,99,2,3,72
828,172,8,8,236,19,0,86
828,172,9,9,236,9,1,98
828,172,10,11,244,8,4,111
828,172,11,6,114,15,4,117
828,172,12,5,202,7,4,122
828,172,13,11,205,18,5,128
828,172,14,10,148,3,2,141
828,172,15,6,192,7,4,148
829,80,1,7,157,6,3,11
829,80,2,2,126,10,0,17
829,80,3,4,139,20,0,24
829,80,4,3,116,10,1,33
829,80,5,3,112,1,4,40
829,80,6,3,116,14,2,46
829,80,7,8,100,2,1,59
829,80,8,5,186,12,2,66
829,80,9,4,61,12,4,79
829,80,10,5,93,3,1,88
829,80,11,2,169,7,2,99
829,80,12,6,142,3,1,110
829,80,13,6,38,3,2,120
829,80,14,6,241,3,5,128
829,80,15,6,108,5,2,133
830,99,1,5,194,1,2,14
830,99,2,4,37,7,1,28
830,99,3,6,112,12,0,37
830,99,4,2,100,5,1,43
830,99,5,4,181,11,1,48
830,99,6,6,228,5,0,59
830,99,7,6,220,20,4,71
830,99,8,8,201,4,4,78
830,99,9,8,154,15,0,83
830,99,10,4,156,19,4,97
830,99,11,5,175,6,2,108
830,99,12,6,178,4,0,117
830,99,13,8,98,6,1,127
830,99,14,6,202,12,5,139
830,99,15,8,170,10,1,147
831,285,1,9,77,7,5,6
831,285,2,3,195,9,0,11
831,285,3,10,81,13,1,17
831,285,4,10,206,6,2,31
831,285,5,9,140,1,4,37
831,285,6,8,120,18,5,42
831,285,7,4,144,1,5,52
831,285,8,5,155,18,2,58
831,285,9,5,178,1,1,70
831,285,10,11,103,2,4,82
831,285,11,6,200,18,5,89
831,285,12,5,144,9,2,97
831,285,13,8,68,5,1,103
831,285,14,8,158,7,3,111
831,285,15,5,239,17,2,120
832,112,1,5,96,10,0,9
832,112,2,4,196,2,2,18
832,112,3,4,200,11,5,27
832,112,4,8,182,13,5,40
832,112,5,9,203,15,0,54
832,112,6,4,110,6,5,65
832,112,7,9,89,1,4,77
832,112,8,8,181,6,2,86
832,112,9,8,183,11,3,98
832,112,10,4,151,12,1,110
832,112,11,8,223,18,1,120
832,112,12,8,121,15,1,128
832,112,13,4,227,12,1,142
832,112,14,7,77,3,0,156
832,112,15,9,207,8,2,170
833,208,1,9,261,18,5,11
833,208,2,12,227,4,4,20
833,208,3,10,107,7,2,26
833,208,4,11,284,19,2,32
833,208,5,9,280,15,1,43
833,208,6,12,274,2,0,52
833,208,7,11,220,1,0,60
833,208,8,12,190,11,4,72
833,208,9,9,163,1,5,78
833,208,10,12,201,5,3,86
833,208,11,9,189,4,4,93
833,208,12,13,278,12,3,107
833,208,13,10,125,18,5,112
833,208,14,8,249,17,5,125
833,208,15,11,173,4,1,138
834,253,1,8,141,12,3,12
834,253,2,10,288,16,2,17
834,253,3,9,229,18,2,30
834,253,4,8,168,13,4,39
834,253,5,9,288,18,0,52
834,253,6,6,262,13,1,57
834,253,7,8,282,19,1,68
834,253,8,10,249,5,5,74
834,253,9,9,257,8,2,79
834,253,10,12,261,10,1,92
834,253,11,9,193,15,0,103
834,253,12,11,119,15,1,112
834,253,13,11,208,6,2,124
834,253,14,8,162,17,3,136
834,253,15,9,199,10,1,146
835,56,1,7,268,13,4,11
835,56,2,6,252,1,4,19
835,56,3,8,170,0,1,27
835,56,4,13,268,7,3,37
835,56,5,5,257,13,4,48
835,56,6,13,264,18,4,56
835,56,7,9,274,14,5,64
835,56,8,9,248,19,4,69
835,56,9,8,211,16,5,81
835,56,10,10,228,1,0,86
835,56,11,12,271,13,5,96
835,56,12,10,227,9,5,102
835,56,13,10,259,18,3,113
835,56,14,8,217,10,4,126
835,56,15,12,212,9,0,133
836,286,1,7,140,18,3,8
836,286,2,8,195,7,1,17
836,286,3,9,141,18,1,23
836,286,4,8,206,19,2,35
836,286,5,8,226,2,1,45
836,286,6,10,136,3,1,55
836,286,7,10,203,12,2,62
836,286,8,11,195,1,5,67
836,286,9,9,223,18,0,77
836,286,10,11,157,2,2,84
836,286,11,8,172,19,2,93
836,286,12,10,224,8,5,101
836,286,13,14,191,16,1,114
836,286,14,9,169,8,5,128
836,286,15,10,225,18,4,133
837,241,1,8,205,19,1,7
837,241,2,6,263,3,2,18
837,241,3,9,181,15,1,32
837,241,4,7,160,14,3,42
837,241,5,7,256,12,3,50
837,241,6,5,197,1,2,59
837,241,7,5,238,9,5,68
837,241,8,9,189,17,2,76
837,241,9,11,163,9,1,90
837,241,10,7,225,18,3,98
837,241,11,5,180,13,2,109
837,241,12,8,241,8,5,118
837,241,13,3,261,12,5,125
837,241,14,12,205,4,5,137
837,241,15,7,194,20,2,142
838,371,1,12,151,13,4,9
838,371,2,9,110,14,4,18
838,371,3,9,103,6,1,26
838,371,4,4,128,9,0,38
838,371,5,6,157,2,1,47
838,371,6,5,148,0,5,55
838,371,7,8,108,5,4,65
838,371,8,7,203,2,3,70
838,371,9,6,157,1,3,84
838,371,10,3,137,0,4,94
838,371,11,7,106,7,3,106
838,371,12,8,132,20,5,113
838,371,13,4,117,18,0,121
838,371,14,9,210,3,5,128
838,371,15,6,133,5,3,136
839,362,1,11,231,5,1,8
839,362,2,11,198,2,4,14
839,362,3,10,187,12,2,24
839,362,4,10,148,4,1,30
839,362,5,6,139,17,2,36
839,362,6,8,211,16,4,50
839,362,7,9,233,20,2,59
839,362,8,6,198,0,0,64
839,362,9,12,164,8,2,72
839,362,10,9,214,12,1,81
839,362,11,6,149,8,4,95
839,362,12,8,178,16,2,100
839,362,13,9,248,3,4,108
839,362,14,12,151,15,0,120
839,362,15,9,226,2,2,128
840,111,1,7,94,14,3,14
840,111,2,4,217,14,0,23
840,111,3,3,128,13,1,34
840,111,4,8,85,18,4,45
840,111,5,3,66,12,4,54
840,111,6,10,39,17,5,65
840,111,7,9,180,20,5,78
840,111,8,10,154,16,1,90
840,111,9,9,78,0,5,98
840,111,10,8,175,7,0,103
840,111,11,9,195,15,3,111
840,111,12,6,180,12,0,125
840,111,13,6,218,12,1,135
840,111,14,9,196,13,1,146
840,111,15,9,116,5,1,158
841,36,1,5,116,6,3,11
841,36,2,7,149,5,0,24
841,36,3,9,225,17,0,31
841,36,4,10,157,14,1,42
841,36,5,8,122,15,2,56
841,36,6,10,164,19,1,63
841,36,7,7,206,12,3,70
841,36,8,5,233,15,2,82
841,36,9,9,126,1,4,93
841,36,10,5,142,13,3,101
841,36,11,11,130,3,0,109
841,36,12,9,252,20,4,119
841,36,13,6,244,15,5,132
841,36,14,7,204,14,0,137
841,36,15,11,185,13,4,149
842,288,1,5,143,0,2,14
842,288,2,6,96,18,1,20
842,288,3,8,134,4,1,31
842,288,4,6,78,9,2,37
842,288,5,8,138,14,2,49
842,288,6,6,103,0,0,59
842,288,7,6,91,0,0,65
842,288,8,8,180,15,2,78
842,288,9,7,185,5,2,91
842,288,10,5,75,1,0,99
842,288,11,9,64,14,1,111
842,288,12,6,108,14,1,123
842,288,13,2,102,5,1,132
842,288,14,4,152,15,4,146
842,288,15,9,88,11,5,160
843,124,1,9,246,12,0,13
843,124,2,5,177,4,3,18
843,124,3,6,202,19,0,31
843,124,4,12,223,5,4,42
843,124,5,6,104,4,4,49
843,124,6,14,215,10,4,55
843,124,7,9,179,9,1,64
843,124,8,12,169,12,5,69
843,124,9,9,137,5,4,83
843,124,10,7,207,2,1,95
843,124,11,7,158,3,4,107
843,124,12,11,192,12,5,119
843,124,13,9,113,1,4,127
843,124,14,8,140,2,3,132
843,124,15,11,271,13,5,142
844,393,1,11,315,0,0,9
844,393,2,12,204,14,0,20
844,393,3,6,266,4,1,26
844,393,4,12,161,5,0,34
844,393,5,9,248,17,2,47
844,393,6,8,263,15,3,56
844,393,7,8,196,14,0,67
844,393,8,8,268,17,2,74
844,393,9,6,220,15,5,83
844,393,10,5,249,2,1,96
844,393,11,10,209,18,5,107
844,393,12,6,174,2,5,117
844,393,13,12,203,3,4,126
844,393,14,14,178,19,4,138
844,393,15,11,267,19,3,146
845,64,1,5,140,11,1,10
845,64,2,3,70,16,4,20
845,64,3,7,55,7,4,28
845,64,4,6,141,5,5,33
845,64,5,5,53,17,2,46
845,64,6,5,170,1,3,52
845,64,7,4,86,20,5,60
845,64,8,5,82,14,0,72
845,64,9,7,74,12,2,82
845,64,10,9,107,8,0,91
845,64,11,5,220,2,1,101
845,64,12,6,155,13,3,115
845,64,13,7,154,1,1,124
845,64,14,11,168,5,3,138
845,64,15,10,166,13,4,151
846,485,1,9,215,3,3,10
846,485,2,10,231,4,3,18
846,485,3,8,121,6,3,27
846,485,4,7,132,17,5,38
846,485,5,7,93,9,3,48
846,485,6,5,91,3,3,57
846,485,7,10,92,3,0,65
846,485,8,9,202,15,5,78
846,485,9,8,118,5,3,83
846,485,10,5,137,7,0,96
846,485,11,10,154,14,5,108
846,485,12,7,66,16,5,116
846,485,13,5,207,7,1,128
846,485,14,6,209,19,0,140
846,485,15,8,157,16,5,154
847,208,1,6,205,19,3,5
847,208,2,7,134,17,0,11
847,208,3,6,114,16,4,16
847,208,4,6,160,2,4,28
847,208,5,7,179,20,0,37
847,208,6,6,159,0,5,46
847,208,7,6,98,15,5,56
847,208,8,5,172,8,0,66
847,208,9,9,159,3,4,73
847,208,10,7,246,1,3,83
847,208,11,6,122,6,4,96
847,208,12,7,104,13,4,105
847,208,13,5,131,10,4,116
847,208,14,9,154,15,4,129
847,208,15,8,165,14,5,140
848,236,1,11,129,17,2,6
848,236,2,8,93,16,4,12
848,236,3,6,82,19,4,18
848,236,4,5,195,10,1,28
848,236,5,7,257,0,0,36
848,236,6,12,144,5,5,46
848,236,7,6,253,9,0,55
848,236,8,6,210,0,3,69
848,236,9,4,119,14,3,82
848,236,10,5,215,6,4,95
848,236,11,8,143,9,4,105
848,236,12,8,235,16,1,117
848,236,13,8,177,1,3,131
848,236,14,4,181,6,3,138
848,236,15,8,112,9,5,152
849,111,1,12,236,16,2,5
849,111,2,12,270,5,1,18
849,111,3,7,233,14,4,27
849,111,4,7,165,10,0,40
849,111,5,7,178,3,5,48
849,111,6,11,276,1,4,62
849,111,7,13,181,14,5,67
849,111,8,7,246,7,1,75
849,111,9,10,232,10,3,85
849,111,10,9,184,1,2,95
849,111,11,13,254,4,1,106
849,111,12,10,250,5,1,117
849,111,13,5,257,14,3,131
849,111,14,12,248,9,4,143
849,111,15,6,222,0,5,153
850,321,1,10,268,11,4,13
850,321,2,13,282,19,5,21
850,321,3,13,160,17,0,29
850,321,4,14,204,1,3,34
850,321,5,6,222,7,1,48
850,321,6,9,246,5,5,61
850,321,7,11,236,6,4,74
850,321,8,11,240,10,5,82
850,321,9,6,233,8,3,89
850,321,10,11,270,19,2,100
850,321,11,8,281,11,4,106
850,321,12,8,218,2,1,117
850,321,13,13,181,15,1,128
850,321,14,14,169,19,0,138
850,321,15,13,188,4,0,146
851,456,1,6,192,10,3,5
851,456,2,6,135,0,5,16
851,456,3,11,259,5,0,28
851,456,4,7,202,11,4,37
851,456,5,5,144,6,0,42
851,456,6,7,135,6,5,49
851,456,7,8,108,8,3,60
851,456,8,5,152,15,5,66
851,456,9,9,126,15,2,75
851,456,10,5,146,13,1,86
851,456,11,9,165,2,5,93
851,456,12,8,182,20,1,107
851,456,13,12,147,16,3,121
851,456,14,8,264,15,1,127
851,456,15,7,163,16,0,136
852,438,1,6,117,14,0,6
852,438,2,6,127,5,1,17
852,438,3,9,35,6,1,25
852,438,4,7,176,4,0,37
852,438,5,6,164,13,2,50
852,438,6,9,201,11,1,58
852,438,7,6,160,17,4,63
852,438,8,5,86,11,4,73
852,438,9,6,209,6,1,87
852,438,10,7,63,16,3,93
852,438,11,7,92,14,5,101
852,438,12,6,189,2,3,111
852,438,13,9,64,14,5,117
852,438,14,6,60,20,5,125
852,438,15,4,51,11,0,132
853,424,1,12,239,8,4,11
853,424,2,6,233,0,2,20
853,424,3,12,264,6,3,27
853,424,4,11,189,2,1,41
853,424,5,7,154,12,3,47
853,424,6,9,264,7,4,53
853,424,7,8,224,6,3,63
853,424,8,7,173,13,4,75
853,424,9,8,259,9,4,88
853,424,10,11,168,2,0,97
853,424,11,8,281,5,5,105
853,424,12,9,215,14,4,112
853,424,13,8,207,15,0,119
853,424,14,8,259,3,1,127
853,424,15,8,187,14,4,138
854,493,1,6,222,2,0,7
854,493,2,7,127,13,0,14
854,493,3,10,80,6,5,28
854,493,4,11,132,9,1,35
854,493,5,5,113,12,0,44
854,493,6,8,67,20,1,58
854,493,7,10,250,10,5,66
854,493,8,6,157,4,4,72
854,493,9,8,198,4,1,83
854,493,10,6,162,14,4,97
854,493,11,9,228,13,3,109
854,493,12,8,179,10,5,120
854,493,13,5,90,4,0,127
854,493,14,7,217,4,4,136
854,493,15,9,206,10,5,144
855,467,1,5,145,17,3,9
855,467,2,7,91,2,0,16
855,467,3,9,47,17,5,24
855,467,4,5,164,5,5,38
855,467,5,7,163,8,1,52
855,467,6,5,90,20,0,65
855,467,7,6,174,2,2,74
855,467,8,8,146,17,0,81
855,467,9,9,74,0,0,90
855,467,10,5,138,7,1,101
855,467,11,2,67,18,5,114
